날짜,성명,거래처,품목,금액(원),category_id
2026-03-02,영업5팀_사원1,거래처_14,품목_530,4192939,cat_id_1
2026-03-02,영업5팀_사원1,거래처_32,품목_536,2662418,cat_id_7
2026-03-02,영업5팀_사원1,거래처_6,품목_428,3418947,cat_id_9
2026-03-02,영업5팀_사원1,거래처_39,품목_954,1540070,cat_id_5
2026-03-02,영업5팀_사원1,거래처_12,품목_508,4919912,cat_id_9
2026-03-02,영업5팀_사원1,거래처_54,품목_680,3470405,cat_id_1
2026-03-02,영업5팀_사원1,거래처_53,품목_564,4586974,cat_id_5
2026-03-02,영업5팀_사원1,거래처_54,품목_467,2942278,cat_id_8
2026-03-02,영업5팀_사원2,거래처_35,품목_892,1609417,cat_id_3
2026-03-02,영업5팀_사원2,거래처_53,품목_855,3627633,cat_id_6
2026-03-02,영업5팀_사원2,거래처_54,품목_805,1663329,cat_id_6
2026-03-02,영업5팀_사원2,거래처_54,품목_18,2703316,cat_id_9
2026-03-02,영업5팀_사원2,거래처_36,품목_290,1707012,cat_id_1
2026-03-02,영업5팀_사원2,거래처_40,품목_192,5419967,cat_id_3
2026-03-02,영업5팀_사원2,거래처_25,품목_595,5183094,cat_id_6
2026-03-02,영업5팀_사원2,거래처_21,품목_184,1578694,cat_id_5
2026-03-02,영업5팀_사원2,거래처_26,품목_285,4750750,cat_id_6
2026-03-02,영업5팀_사원2,거래처_14,품목_192,1793636,cat_id_3
2026-03-02,영업5팀_사원2,거래처_34,품목_357,2294604,cat_id_8
2026-03-02,영업5팀_사원2,거래처_16,품목_436,3577632,cat_id_7
2026-03-02,영업5팀_사원2,거래처_41,품목_883,2696716,cat_id_4
2026-03-02,영업5팀_사원2,거래처_43,품목_793,3780289,cat_id_4
2026-03-02,영업5팀_사원2,거래처_2,품목_631,3042764,cat_id_2
2026-03-02,영업5팀_사원2,거래처_41,품목_292,2511726,cat_id_3
2026-03-02,영업5팀_사원2,거래처_37,품목_459,2898539,cat_id_10
2026-03-02,영업5팀_사원2,거래처_26,품목_477,5446142,cat_id_8
2026-03-02,영업5팀_사원3,거래처_23,품목_912,4849250,cat_id_3
2026-03-02,영업5팀_사원3,거래처_21,품목_464,4116223,cat_id_5
2026-03-02,영업5팀_사원3,거래처_16,품목_783,3987756,cat_id_4
2026-03-02,영업5팀_사원3,거래처_20,품목_235,3473667,cat_id_6
2026-03-02,영업5팀_사원3,거래처_8,품목_99,2157744,cat_id_10
2026-03-02,영업5팀_사원3,거래처_38,품목_185,4093504,cat_id_6
2026-03-02,영업5팀_사원3,거래처_42,품목_450,2829121,cat_id_1
2026-03-02,영업5팀_사원3,거래처_9,품목_240,5108257,cat_id_1
2026-03-02,영업5팀_사원3,거래처_6,품목_288,3091299,cat_id_9
2026-03-02,영업5팀_사원3,거래처_25,품목_829,2284852,cat_id_10
2026-03-02,영업5팀_사원3,거래처_11,품목_888,3422229,cat_id_9
2026-03-02,영업5팀_사원3,거래처_1,품목_910,4790643,cat_id_1
2026-03-02,영업5팀_사원3,거래처_52,품목_663,3894992,cat_id_4
2026-03-02,영업5팀_사원3,거래처_12,품목_873,4341984,cat_id_4
2026-03-02,영업5팀_사원3,거래처_8,품목_819,2763594,cat_id_10
2026-03-02,영업5팀_사원4,거래처_22,품목_487,1744578,cat_id_8
2026-03-02,영업5팀_사원4,거래처_2,품목_191,3728839,cat_id_2
2026-03-02,영업5팀_사원4,거래처_30,품목_466,4264784,cat_id_7
2026-03-02,영업5팀_사원4,거래처_4,품목_624,3209499,cat_id_5
2026-03-02,영업5팀_사원4,거래처_45,품목_694,1887879,cat_id_5
2026-03-02,영업5팀_사원4,거래처_26,품목_819,4081717,cat_id_10
2026-03-02,영업5팀_사원4,거래처_4,품목_991,2378197,cat_id_2
2026-03-02,영업5팀_사원4,거래처_26,품목_288,4543741,cat_id_9
2026-03-02,영업5팀_사원4,거래처_30,품목_121,3632814,cat_id_2
2026-03-02,영업5팀_사원4,거래처_6,품목_346,2916983,cat_id_7
2026-03-02,영업5팀_사원4,거래처_38,품목_847,2299805,cat_id_8
2026-03-02,영업5팀_사원4,거래처_6,품목_83,1700218,cat_id_4
2026-03-02,영업5팀_사원4,거래처_12,품목_919,2775314,cat_id_10
2026-03-02,영업5팀_사원4,거래처_18,품목_40,3625477,cat_id_1
2026-03-02,영업5팀_사원4,거래처_22,품목_47,4348638,cat_id_8
2026-03-02,영업5팀_사원5,거래처_23,품목_341,2812199,cat_id_2
2026-03-02,영업5팀_사원5,거래처_38,품목_795,4377987,cat_id_6
2026-03-02,영업5팀_사원5,거래처_37,품목_172,3503758,cat_id_3
2026-03-02,영업5팀_사원5,거래처_23,품목_398,4197454,cat_id_9
2026-03-02,영업5팀_사원5,거래처_23,품목_738,5466224,cat_id_9
2026-03-02,영업5팀_사원5,거래처_52,품목_283,3838281,cat_id_4
2026-03-02,영업5팀_사원5,거래처_53,품목_188,3864477,cat_id_9
2026-03-02,영업5팀_사원5,거래처_2,품목_760,3833477,cat_id_1
2026-03-02,영업5팀_사원5,거래처_35,품목_522,4789913,cat_id_3
2026-03-02,영업5팀_사원5,거래처_36,품목_175,4686110,cat_id_6
2026-03-02,영업5팀_사원5,거래처_16,품목_110,3907823,cat_id_1
2026-03-02,영업5팀_사원5,거래처_22,품목_788,4666016,cat_id_9
2026-03-02,영업5팀_사원5,거래처_21,품목_992,4404936,cat_id_3
2026-03-02,영업5팀_사원6,거래처_31,품목_442,2991588,cat_id_3
2026-03-02,영업5팀_사원6,거래처_18,품목_7,4620008,cat_id_8
2026-03-02,영업5팀_사원6,거래처_46,품목_958,5241755,cat_id_9
2026-03-02,영업5팀_사원6,거래처_34,품목_712,3644952,cat_id_3
2026-03-02,영업5팀_사원6,거래처_12,품목_405,2246254,cat_id_6
2026-03-02,영업5팀_사원6,거래처_34,품목_476,4760587,cat_id_7
2026-03-02,영업5팀_사원6,거래처_47,품목_363,2858042,cat_id_4
2026-03-02,영업5팀_사원6,거래처_21,품목_541,3336550,cat_id_2
2026-03-02,영업5팀_사원6,거래처_22,품목_82,2010549,cat_id_3
2026-03-02,영업5팀_사원6,거래처_45,품목_561,1874724,cat_id_2
2026-03-02,영업5팀_사원6,거래처_17,품목_277,4539885,cat_id_8
2026-03-02,영업5팀_사원6,거래처_43,품목_886,4890392,cat_id_7
2026-03-03,영업1팀_사원1,거래처_28,품목_814,3469958,cat_id_5
2026-03-03,영업1팀_사원1,거래처_1,품목_629,2852554,cat_id_10
2026-03-03,영업1팀_사원1,거래처_37,품목_972,4206365,cat_id_3
2026-03-03,영업1팀_사원1,거래처_20,품목_777,3314593,cat_id_8
2026-03-03,영업1팀_사원1,거래처_43,품목_1,4398348,cat_id_2
2026-03-03,영업1팀_사원1,거래처_47,품목_264,4942456,cat_id_5
2026-03-03,영업1팀_사원1,거래처_55,품목_381,3675937,cat_id_2
2026-03-03,영업1팀_사원1,거래처_31,품목_238,2448398,cat_id_9
2026-03-03,영업1팀_사원1,거래처_44,품목_23,1576508,cat_id_4
2026-03-03,영업1팀_사원1,거래처_17,품목_131,4307242,cat_id_2
2026-03-03,영업1팀_사원1,거래처_50,품목_35,4881482,cat_id_6
2026-03-03,영업1팀_사원1,거래처_11,품목_720,4936796,cat_id_1
2026-03-03,영업1팀_사원1,거래처_34,품목_104,4664212,cat_id_5
2026-03-03,영업1팀_사원1,거래처_8,품목_185,1637842,cat_id_6
2026-03-03,영업1팀_사원2,거래처_5,품목_803,4808887,cat_id_4
2026-03-03,영업1팀_사원2,거래처_51,품목_435,3239903,cat_id_6
2026-03-03,영업1팀_사원2,거래처_11,품목_527,4034990,cat_id_8
2026-03-03,영업1팀_사원2,거래처_38,품목_623,5403215,cat_id_4
2026-03-03,영업1팀_사원2,거래처_17,품목_913,3718545,cat_id_4
2026-03-03,영업1팀_사원2,거래처_15,품목_506,3139994,cat_id_7
2026-03-03,영업1팀_사원2,거래처_45,품목_407,3532610,cat_id_8
2026-03-03,영업1팀_사원2,거래처_45,품목_144,2928085,cat_id_5
2026-03-03,영업1팀_사원2,거래처_26,품목_434,3540308,cat_id_5
2026-03-03,영업1팀_사원2,거래처_26,품목_746,2152751,cat_id_7
2026-03-03,영업1팀_사원2,거래처_1,품목_628,4567027,cat_id_9
2026-03-03,영업1팀_사원2,거래처_51,품목_15,2575239,cat_id_6
2026-03-03,영업1팀_사원2,거래처_9,품목_344,2028645,cat_id_5
2026-03-03,영업1팀_사원2,거래처_43,품목_827,3480617,cat_id_8
2026-03-03,영업1팀_사원3,거래처_11,품목_374,1932407,cat_id_5
2026-03-03,영업1팀_사원3,거래처_50,품목_375,2624263,cat_id_6
2026-03-03,영업1팀_사원3,거래처_2,품목_701,3459674,cat_id_2
2026-03-03,영업1팀_사원3,거래처_31,품목_433,1834109,cat_id_4
2026-03-03,영업1팀_사원3,거래처_23,품목_492,1701596,cat_id_3
2026-03-03,영업1팀_사원3,거래처_54,품목_166,3840430,cat_id_7
2026-03-03,영업1팀_사원3,거래처_22,품목_289,1824131,cat_id_10
2026-03-03,영업1팀_사원3,거래처_13,품목_160,4133670,cat_id_1
2026-03-03,영업1팀_사원3,거래처_32,품목_616,3293933,cat_id_7
2026-03-03,영업1팀_사원3,거래처_33,품목_265,2143678,cat_id_6
2026-03-03,영업1팀_사원3,거래처_28,품목_254,3310069,cat_id_5
2026-03-03,영업1팀_사원3,거래처_45,품목_142,1968271,cat_id_3
2026-03-03,영업1팀_사원3,거래처_12,품목_120,5324897,cat_id_1
2026-03-03,영업1팀_사원4,거래처_26,품목_116,5426106,cat_id_7
2026-03-03,영업1팀_사원4,거래처_41,품목_862,2191440,cat_id_3
2026-03-03,영업1팀_사원4,거래처_47,품목_356,2171275,cat_id_7
2026-03-03,영업1팀_사원4,거래처_17,품목_68,1501000,cat_id_9
2026-03-03,영업1팀_사원4,거래처_46,품목_808,1750667,cat_id_9
2026-03-03,영업1팀_사원4,거래처_18,품목_974,2764338,cat_id_5
2026-03-03,영업1팀_사원4,거래처_32,품목_925,3864097,cat_id_6
2026-03-03,영업1팀_사원4,거래처_44,품목_803,4757433,cat_id_4
2026-03-03,영업1팀_사원4,거래처_3,품목_281,2298083,cat_id_2
2026-03-03,영업1팀_사원4,거래처_28,품목_289,4895599,cat_id_10
2026-03-03,영업1팀_사원4,거래처_51,품목_533,5472950,cat_id_4
2026-03-03,영업1팀_사원4,거래처_49,품목_387,3483804,cat_id_8
2026-03-03,영업1팀_사원4,거래처_51,품목_473,5466776,cat_id_4
2026-03-03,영업1팀_사원4,거래처_38,품목_42,5448501,cat_id_3
2026-03-03,영업1팀_사원4,거래처_49,품목_189,3898567,cat_id_10
2026-03-03,영업1팀_사원4,거래처_53,품목_857,1762950,cat_id_8
2026-03-03,영업1팀_사원5,거래처_45,품목_185,2509118,cat_id_6
2026-03-03,영업1팀_사원5,거래처_6,품목_848,4619229,cat_id_9
2026-03-03,영업1팀_사원5,거래처_29,품목_157,3704572,cat_id_8
2026-03-03,영업1팀_사원5,거래처_7,품목_872,2936998,cat_id_3
2026-03-03,영업1팀_사원5,거래처_31,품목_75,1850360,cat_id_6
2026-03-03,영업1팀_사원5,거래처_32,품목_791,2875906,cat_id_2
2026-03-03,영업1팀_사원5,거래처_14,품목_814,4388691,cat_id_5
2026-03-03,영업1팀_사원5,거래처_11,품목_945,3636087,cat_id_6
2026-03-03,영업1팀_사원5,거래처_39,품목_360,1595345,cat_id_1
2026-03-03,영업1팀_사원5,거래처_22,품목_91,4869069,cat_id_2
2026-03-03,영업1팀_사원5,거래처_54,품목_862,1939488,cat_id_3
2026-03-03,영업1팀_사원5,거래처_45,품목_57,2488880,cat_id_8
2026-03-03,영업1팀_사원5,거래처_9,품목_857,2732778,cat_id_8
2026-03-03,영업1팀_사원5,거래처_42,품목_31,2200172,cat_id_2
2026-03-03,영업1팀_사원5,거래처_34,품목_91,4223066,cat_id_2
2026-03-03,영업1팀_사원5,거래처_8,품목_516,1747699,cat_id_7
2026-03-03,영업1팀_사원6,거래처_34,품목_36,2572645,cat_id_7
2026-03-03,영업1팀_사원6,거래처_29,품목_118,1588645,cat_id_9
2026-03-03,영업1팀_사원6,거래처_23,품목_974,3266863,cat_id_5
2026-03-03,영업1팀_사원6,거래처_31,품목_154,5279278,cat_id_5
2026-03-03,영업1팀_사원6,거래처_3,품목_504,4399298,cat_id_5
2026-03-03,영업1팀_사원6,거래처_44,품목_366,5423628,cat_id_7
2026-03-03,영업1팀_사원6,거래처_35,품목_44,2367056,cat_id_5
2026-03-03,영업1팀_사원6,거래처_5,품목_486,3204888,cat_id_7
2026-03-03,영업1팀_사원6,거래처_52,품목_449,3541542,cat_id_10
2026-03-03,영업1팀_사원6,거래처_34,품목_264,5053977,cat_id_5
2026-03-03,영업1팀_사원6,거래처_49,품목_540,5286867,cat_id_1
2026-03-03,영업1팀_사원6,거래처_47,품목_693,4053912,cat_id_4
2026-03-03,영업1팀_사원6,거래처_43,품목_255,3688632,cat_id_6
2026-03-03,영업1팀_사원6,거래처_27,품목_107,1573739,cat_id_8
2026-03-03,영업1팀_사원6,거래처_34,품목_910,4953051,cat_id_1
2026-03-03,영업1팀_사원6,거래처_13,품목_145,2617204,cat_id_6
2026-03-03,영업1팀_사원6,거래처_37,품목_380,3948175,cat_id_1
2026-03-03,영업1팀_사원6,거래처_35,품목_970,3420565,cat_id_1
2026-03-03,영업2팀_사원1,거래처_53,품목_751,4596480,cat_id_2
2026-03-03,영업2팀_사원1,거래처_11,품목_496,3111994,cat_id_7
2026-03-03,영업2팀_사원1,거래처_34,품목_547,2236187,cat_id_8
2026-03-03,영업2팀_사원1,거래처_16,품목_902,4408856,cat_id_3
2026-03-03,영업2팀_사원1,거래처_11,품목_792,3499537,cat_id_3
2026-03-03,영업2팀_사원1,거래처_10,품목_907,4027541,cat_id_8
2026-03-03,영업2팀_사원1,거래처_38,품목_482,4198684,cat_id_3
2026-03-03,영업2팀_사원1,거래처_47,품목_739,2441577,cat_id_10
2026-03-03,영업2팀_사원1,거래처_36,품목_364,4036648,cat_id_5
2026-03-03,영업2팀_사원1,거래처_6,품목_709,2819081,cat_id_10
2026-03-03,영업2팀_사원1,거래처_31,품목_633,3796681,cat_id_4
2026-03-03,영업2팀_사원1,거래처_54,품목_688,5029969,cat_id_9
2026-03-03,영업2팀_사원1,거래처_13,품목_137,2487710,cat_id_8
2026-03-03,영업2팀_사원1,거래처_2,품목_577,4251820,cat_id_8
2026-03-03,영업2팀_사원1,거래처_37,품목_993,4270732,cat_id_4
2026-03-03,영업2팀_사원1,거래처_34,품목_825,4651128,cat_id_6
2026-03-03,영업2팀_사원1,거래처_39,품목_866,4127918,cat_id_7
2026-03-03,영업2팀_사원1,거래처_52,품목_56,3240409,cat_id_7
2026-03-03,영업2팀_사원2,거래처_16,품목_553,3940599,cat_id_4
2026-03-03,영업2팀_사원2,거래처_40,품목_351,2335169,cat_id_2
2026-03-03,영업2팀_사원2,거래처_40,품목_596,3505023,cat_id_7
2026-03-03,영업2팀_사원2,거래처_31,품목_43,3744843,cat_id_4
2026-03-03,영업2팀_사원2,거래처_21,품목_531,1614715,cat_id_2
2026-03-03,영업2팀_사원2,거래처_10,품목_466,4154722,cat_id_7
2026-03-03,영업2팀_사원2,거래처_15,품목_617,3965959,cat_id_8
2026-03-03,영업2팀_사원2,거래처_38,품목_163,4254304,cat_id_4
2026-03-03,영업2팀_사원2,거래처_6,품목_114,1671830,cat_id_5
2026-03-03,영업2팀_사원2,거래처_47,품목_37,3750361,cat_id_8
2026-03-03,영업2팀_사원2,거래처_29,품목_710,2864675,cat_id_1
2026-03-03,영업2팀_사원2,거래처_15,품목_916,4568473,cat_id_7
2026-03-03,영업2팀_사원2,거래처_47,품목_393,2005925,cat_id_4
2026-03-03,영업2팀_사원2,거래처_35,품목_448,2486928,cat_id_9
2026-03-03,영업2팀_사원2,거래처_44,품목_842,4331424,cat_id_3
2026-03-03,영업2팀_사원3,거래처_20,품목_923,1787851,cat_id_4
2026-03-03,영업2팀_사원3,거래처_32,품목_909,2620308,cat_id_10
2026-03-03,영업2팀_사원3,거래처_45,품목_945,3045860,cat_id_6
2026-03-03,영업2팀_사원3,거래처_15,품목_771,2147627,cat_id_2
2026-03-03,영업2팀_사원3,거래처_15,품목_710,4011789,cat_id_1
2026-03-03,영업2팀_사원3,거래처_29,품목_435,3658259,cat_id_6
2026-03-03,영업2팀_사원3,거래처_10,품목_210,3045934,cat_id_1
2026-03-03,영업2팀_사원3,거래처_44,품목_777,4663673,cat_id_8
2026-03-03,영업2팀_사원3,거래처_23,품목_972,5018295,cat_id_3
2026-03-03,영업2팀_사원3,거래처_53,품목_937,1904433,cat_id_8
2026-03-03,영업2팀_사원3,거래처_55,품목_495,3400245,cat_id_6
2026-03-03,영업2팀_사원3,거래처_55,품목_30,2371022,cat_id_1
2026-03-03,영업2팀_사원3,거래처_49,품목_787,5242288,cat_id_8
2026-03-03,영업2팀_사원3,거래처_36,품목_48,5492418,cat_id_9
2026-03-03,영업2팀_사원3,거래처_40,품목_516,3009686,cat_id_7
2026-03-03,영업2팀_사원3,거래처_40,품목_643,2519397,cat_id_4
2026-03-03,영업2팀_사원4,거래처_53,품목_16,4874282,cat_id_7
2026-03-03,영업2팀_사원4,거래처_50,품목_178,3926397,cat_id_9
2026-03-03,영업2팀_사원4,거래처_44,품목_57,4102855,cat_id_8
2026-03-03,영업2팀_사원4,거래처_11,품목_449,3248107,cat_id_10
2026-03-03,영업2팀_사원4,거래처_2,품목_913,4482454,cat_id_4
2026-03-03,영업2팀_사원4,거래처_34,품목_600,2930231,cat_id_1
2026-03-03,영업2팀_사원4,거래처_33,품목_929,2974138,cat_id_10
2026-03-03,영업2팀_사원4,거래처_19,품목_406,1774753,cat_id_7
2026-03-03,영업2팀_사원4,거래처_36,품목_501,4450247,cat_id_2
2026-03-03,영업2팀_사원4,거래처_48,품목_179,2923344,cat_id_10
2026-03-03,영업2팀_사원4,거래처_34,품목_525,2326253,cat_id_6
2026-03-03,영업2팀_사원4,거래처_18,품목_301,3655157,cat_id_2
2026-03-03,영업2팀_사원4,거래처_47,품목_720,3359450,cat_id_1
2026-03-03,영업2팀_사원4,거래처_12,품목_378,3121781,cat_id_9
2026-03-03,영업2팀_사원4,거래처_28,품목_528,3787190,cat_id_9
2026-03-03,영업2팀_사원4,거래처_31,품목_31,4974770,cat_id_2
2026-03-03,영업2팀_사원5,거래처_21,품목_278,2132948,cat_id_9
2026-03-03,영업2팀_사원5,거래처_19,품목_644,3356169,cat_id_5
2026-03-03,영업2팀_사원5,거래처_55,품목_893,2396566,cat_id_4
2026-03-03,영업2팀_사원5,거래처_8,품목_437,3908185,cat_id_8
2026-03-03,영업2팀_사원5,거래처_2,품목_169,3096097,cat_id_10
2026-03-03,영업2팀_사원5,거래처_15,품목_136,1779911,cat_id_7
2026-03-03,영업2팀_사원5,거래처_52,품목_87,5030622,cat_id_8
2026-03-03,영업2팀_사원5,거래처_12,품목_250,3416421,cat_id_1
2026-03-03,영업2팀_사원5,거래처_29,품목_967,1699242,cat_id_8
2026-03-03,영업2팀_사원5,거래처_23,품목_614,1540589,cat_id_5
2026-03-03,영업2팀_사원5,거래처_40,품목_255,4417715,cat_id_6
2026-03-03,영업2팀_사원5,거래처_54,품목_711,4435867,cat_id_2
2026-03-03,영업2팀_사원5,거래처_2,품목_771,1710960,cat_id_2
2026-03-03,영업2팀_사원5,거래처_40,품목_899,4197729,cat_id_10
2026-03-03,영업2팀_사원5,거래처_37,품목_346,4355806,cat_id_7
2026-03-03,영업2팀_사원6,거래처_11,품목_346,1846169,cat_id_7
2026-03-03,영업2팀_사원6,거래처_45,품목_322,4093762,cat_id_3
2026-03-03,영업2팀_사원6,거래처_36,품목_611,4646650,cat_id_2
2026-03-03,영업2팀_사원6,거래처_39,품목_561,4236332,cat_id_2
2026-03-03,영업2팀_사원6,거래처_36,품목_232,1630626,cat_id_3
2026-03-03,영업2팀_사원6,거래처_20,품목_667,2929907,cat_id_8
2026-03-03,영업2팀_사원6,거래처_22,품목_134,2940381,cat_id_5
2026-03-03,영업2팀_사원6,거래처_50,품목_16,2149068,cat_id_7
2026-03-03,영업2팀_사원6,거래처_11,품목_258,3814825,cat_id_9
2026-03-03,영업2팀_사원6,거래처_20,품목_495,3708835,cat_id_6
2026-03-03,영업2팀_사원6,거래처_19,품목_315,5306763,cat_id_6
2026-03-03,영업2팀_사원6,거래처_51,품목_963,3725950,cat_id_4
2026-03-03,영업2팀_사원6,거래처_50,품목_168,5446199,cat_id_9
2026-03-03,영업2팀_사원6,거래처_30,품목_287,5165484,cat_id_8
2026-03-03,영업2팀_사원6,거래처_26,품목_240,4350942,cat_id_1
2026-03-03,영업2팀_사원6,거래처_48,품목_267,4410959,cat_id_8
2026-03-03,영업3팀_사원1,거래처_50,품목_807,1747653,cat_id_8
2026-03-03,영업3팀_사원1,거래처_20,품목_280,3490096,cat_id_1
2026-03-03,영업3팀_사원1,거래처_17,품목_505,1807776,cat_id_6
2026-03-03,영업3팀_사원1,거래처_47,품목_731,2306413,cat_id_2
2026-03-03,영업3팀_사원1,거래처_49,품목_392,1723424,cat_id_3
2026-03-03,영업3팀_사원1,거래처_43,품목_258,3318354,cat_id_9
2026-03-03,영업3팀_사원1,거래처_34,품목_697,5131616,cat_id_8
2026-03-03,영업3팀_사원1,거래처_24,품목_158,1517949,cat_id_9
2026-03-03,영업3팀_사원1,거래처_18,품목_793,1635509,cat_id_4
2026-03-03,영업3팀_사원1,거래처_19,품목_94,5204679,cat_id_5
